"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.6764121555503	0	0.636576567043211	1
"pt_1_ard"	58.659824777072	1.98341262152172	0.236133752853708	2
"pt_2_eq"	60.2152393690466	3.53882721349633	0.108493590540552	4
"pt_2_ard"	63.7622248321469	7.08581267659657	0.018415604324465	6
"pt_3_eq"	71.5588887607324	14.8824766051821	0.000373389339547936	9
"pt_3_ard"	79.485098235835	22.8086860802846	7.09589851697901e-06	12
