"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.6611431844413	0	0.668994417810461	1
"pt_1_ard"	57.697368818527	2.03622563408565	0.241691688384728	2
"pt_2_eq"	59.9839768581693	4.32283367372804	0.0770426280070703	4
"pt_2_ard"	63.6987292466796	8.03758606223826	0.01202493829871	6
"pt_3_eq"	71.5203911318164	15.8592479473751	0.000240785626564883	9
"pt_3_ard"	79.0635403065819	23.4023971221406	5.54187246610621e-06	12
