"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	54.5247776015584	0	0.658909950913367	1
"pt_1_ard"	56.3054831278693	1.78070552631092	0.27048972624689	2
"pt_2_eq"	59.1809806588646	4.6562030573062	0.0642309609005073	4
"pt_2_ard"	63.8938377862512	9.36906018469279	0.00608640008425066	2
"pt_3_eq"	70.0721377543331	15.5473601527747	0.00027717860525367	9
"pt_3_ard"	77.8115303961757	23.2867527946173	5.78324973045515e-06	2
