"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.3193617003447	0	0.662850787123846	1
"pt_1_ard"	58.2565690257926	1.93720732544795	0.251626600602872	2
"pt_2_eq"	60.7603695006709	4.4410078003262	0.0719553658160509	4
"pt_2_ard"	64.1223509887021	7.80298928835739	0.013397327724835	2
"pt_3_eq"	72.9219968092236	16.6026351088789	0.000164512677198241	9
"pt_3_ard"	79.7529327572689	23.4335710569242	5.40605519767203e-06	2
