"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	54.861023900443	0	0.693266666633416	1
"pt_1_ard"	56.7112478242657	1.85022392382268	0.274871238285443	2
"pt_2_eq"	61.4641984912492	6.60317459080623	0.0255293157759002	4
"pt_2_ard"	64.3436419033448	9.48261800290184	0.00605028709151063	2
"pt_3_eq"	70.4965943057724	15.6355704053294	0.000279048276758014	9
"pt_3_ard"	79.2861333379538	24.4251094375108	3.44393697252278e-06	2
