"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	54.9899587294546	0	0.65804314724637	1
"pt_1_ard"	56.9867341339624	1.99677540450779	0.242471166007059	2
"pt_2_eq"	59.0579728401369	4.06801411068233	0.0860788250800267	4
"pt_2_ard"	62.8197608378366	7.829802108382	0.0131230397941548	2
"pt_3_eq"	70.5310497039094	15.5410909744548	0.000277683033031744	9
"pt_3_ard"	78.1547389032827	23.164780173828	6.13883935749257e-06	2
