"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.6157543913917	0	0.655794863102969	1
"pt_1_ard"	57.4570656330647	1.84131124167297	0.261175451779856	2
"pt_2_eq"	60.0711786152624	4.45542422387071	0.070678110888028	4
"pt_2_ard"	63.5860355119153	7.97028112052361	0.012191115772518	6
"pt_3_eq"	72.321633700828	16.7058793094363	0.000154572563944304	9
"pt_3_ard"	78.8578441773123	23.2420897859206	5.88589268487519e-06	12
