"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.1763827096939	0	0.690637531330235	1
"pt_1_ard"	57.0577461807521	1.88136347105816	0.269598386418317	2
"pt_2_eq"	61.7795573095776	6.60317459988372	0.0254324986222308	4
"pt_2_ard"	62.9470438345324	7.77066112483843	0.0141864114603277	6
"pt_3_eq"	72.1410923901786	16.9647096804847	0.000143024446213884	9
"pt_3_ard"	80.5383074061409	25.361924696447	2.14772267580389e-06	12
