"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.2940347292308	0	0.699736611890085	1
"pt_1_ard"	58.2818073076297	1.98777257839892	0.258997317967648	2
"pt_2_eq"	62.8972093259209	6.60317459669012	0.0257675692949366	4
"pt_2_ard"	63.9415556395204	7.64752091028966	0.0152860942162024	2
"pt_3_eq"	72.5612752890347	16.267240559804	0.000205375291269364	9
"pt_3_ard"	79.3101987197279	23.0161639904971	7.03133985880321e-06	2
