"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.4435860047159	0	0.672997856406226	1
"pt_1_ard"	57.4154814765753	1.9718954718594	0.251085723466152	2
"pt_2_eq"	60.1439644658051	4.70037846108923	0.0641710974576039	4
"pt_2_ard"	63.5817302246184	8.13814421990252	0.0115037150906071	6
"pt_3_eq"	71.3353648090049	15.891778804289	0.00023831850167266	9
"pt_3_ard"	79.9013664461493	24.4577804414334	3.28907773829617e-06	12
