"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.2874799695619	0	0.674963415257132	1
"pt_1_ard"	57.2885897096354	2.00110974007354	0.248167425137597	2
"pt_2_eq"	59.743704301506	4.45622433194412	0.0727149006119611	4
"pt_2_ard"	65.5794761789657	10.2919962094039	0.0039300823705251	6
"pt_3_eq"	71.3200812672118	16.0326012976499	0.000222764045630175	9
"pt_3_ard"	81.4414758967192	26.1539959271573	1.41257715448098e-06	12
