"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.5238866914676	0	0.619338300431705	1
"pt_1_ard"	58.6533077545591	2.12942106309154	0.213564975059552	2
"pt_2_eq"	59.3729938706811	2.84910717921346	0.149022613239708	4
"pt_2_ard"	63.6431406415088	7.11925395004121	0.0176198247738053	6
"pt_3_eq"	70.989198603035	14.4653119115674	0.000447533311452584	9
"pt_3_ard"	79.3766724222852	22.8527857308176	6.75318377679805e-06	12
