"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.6968332308262	0	0.651863561333016	1
"pt_1_ard"	57.786489890407	2.08965665958074	0.229294441517781	2
"pt_2_eq"	59.2897407687367	3.5929075379105	0.10813511492478	4
"pt_2_ard"	63.9609699371041	8.2641367062779	0.0104621807868241	6
"pt_3_eq"	71.5121246326545	15.8152914018283	0.000239833481712952	9
"pt_3_ard"	79.3066661189619	23.6098328881356	4.86795588666729e-06	12
