"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.703572582779	0	0.705583267230863	1
"pt_1_ard"	57.7257439029007	2.0221713201217	0.256707968664502	2
"pt_2_eq"	62.3067471841369	6.60317460135796	0.0259828703834372	4
"pt_2_ard"	63.9439836211558	8.24041103837684	0.0114595021849106	6
"pt_3_eq"	71.5059200676613	15.8023474848823	0.000261283578904242	9
"pt_3_ard"	79.3755335308119	23.671960948033	5.10795738395383e-06	12
