"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.9110505834493	0	0.672795987109327	1
"pt_1_ard"	58.9444447011295	2.0333941176802	0.243409469608746	2
"pt_2_eq"	61.4048495883621	4.49379900491283	0.0711323795499957	4
"pt_2_ard"	64.8983584975416	7.98730791409226	0.0124011373122121	6
"pt_3_eq"	72.6445363003962	15.7334857169469	0.000257869737674716	9
"pt_3_ard"	81.4504024496003	24.539351866151	3.1566820445786e-06	12
