"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	59.2849044279193	0	0.587391277376764	1
"pt_1_ard"	61.2514973763698	1.96659294845045	0.219728939799596	2
"pt_2_eq"	61.8031597791197	2.51825535120042	0.166761307486172	4
"pt_2_ard"	65.5558377644423	6.27093333652299	0.0255394547330146	6
"pt_3_eq"	73.1635495720109	13.8786451440916	0.000569138535313545	9
"pt_3_ard"	81.2703534901466	21.9854490622273	9.88206914018182e-06	12
