"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.3231233349759	0	0.624907132202134	1
"pt_1_ard"	58.3422279281897	2.01910459321388	0.22770495948361	2
"pt_2_eq"	59.4826972032474	3.15957386827158	0.128742735684443	4
"pt_2_ard"	63.3898064300168	7.06668309504098	0.0182517597985769	6
"pt_3_eq"	71.0994278380154	14.7763045030395	0.000386528683095679	9
"pt_3_ard"	79.1553971980141	22.8322738630383	6.88414814068342e-06	12
