"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	54.3397459856435	0	0.667427310733197	1
"pt_1_ard"	56.4198770418728	2.08013105622932	0.235889849922215	2
"pt_2_eq"	58.4814840780174	4.14173809237396	0.0841466778019407	4
"pt_2_ard"	62.3316540395935	7.99190805395003	0.0122739172198168	2
"pt_3_eq"	70.0339985866759	15.6942526010324	0.000260879721785065	9
"pt_3_ard"	80.5403932931074	26.2006473074639	1.36460104585391e-06	2
