"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.6880902850879	0	0.654534667168205	1
"pt_1_ard"	57.5434284406208	1.85533815553285	0.258851742128588	2
"pt_2_eq"	60.0633640685921	4.37527378350421	0.0734267021961102	4
"pt_2_ard"	63.5209602572159	7.83286997212799	0.0130330646795789	6
"pt_3_eq"	72.427758773584	16.7396684884961	0.000151691004416423	9
"pt_3_ard"	80.9565569415322	25.2684666564443	2.13282310191602e-06	12
