"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.1497792411515	0	0.667577566446348	1
"pt_1_ard"	56.942388909814	1.79260966866251	0.272421569303563	2
"pt_2_eq"	60.3062840928245	5.15650485167308	0.0506735035773144	4
"pt_2_ard"	63.7135946367871	8.56381539563559	0.00922343834147666	6
"pt_3_eq"	72.7622835639526	17.6125043228012	9.99988519596549e-05	9
"pt_3_ard"	79.2386432819183	24.0888640407669	3.92347933870925e-06	12
