"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.1198720956663	0	0.649128806240664	1
"pt_1_ard"	58.0183360769265	1.89846398126024	0.251237617647902	2
"pt_2_eq"	60.2092849321798	4.08941283651352	0.0840090681798589	4
"pt_2_ard"	63.6154567521688	7.49558465650253	0.0152997859414294	6
"pt_3_eq"	71.3658921838635	15.2460200881972	0.000317467801527734	9
"pt_3_ard"	78.9234869003928	22.8036148047266	7.25418861772249e-06	12
