"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.1803947969547	0	0.659712711740435	1
"pt_1_ard"	58.1685425023679	1.98814770541316	0.24413725858353	2
"pt_2_eq"	60.3097408878785	4.1293460909238	0.0836909970474156	4
"pt_2_ard"	64.1614145990381	7.98101980208332	0.0121982750692048	6
"pt_3_eq"	71.8966305310266	15.7162357340719	0.000255045476114174	9
"pt_3_ard"	79.494346648361	23.3139518514063	5.71208330016735e-06	12
