"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.8983862301876	0	0.648921951240733	1
"pt_1_ard"	57.8977945775962	1.99940834740858	0.238795676378842	2
"pt_2_eq"	59.678364281566	3.77997805137839	0.098034888827001	4
"pt_2_ard"	63.5656296283995	7.66724339821194	0.0140369164770725	6
"pt_3_eq"	72.029227255044	16.1308410248564	0.000203903576114406	9
"pt_3_ard"	78.8712318717801	22.9728456415925	6.66350023715947e-06	12
