"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.29882563653	0	0.662556541302865	1
"pt_1_ard"	57.243094125363	1.94426848883302	0.250628472960788	2
"pt_2_eq"	59.6964737543032	4.39764811777326	0.073499737934458	4
"pt_2_ard"	63.1548362541214	7.85601061759143	0.0130410306478336	6
"pt_3_eq"	70.9114575730147	15.6126319364847	0.000269763381599771	9
"pt_3_ard"	79.1190450341022	23.8202193975723	4.45377245514964e-06	12
