"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	56.439090901592	0	0.642027686757608	1
"pt_1_ard"	58.406370621025	1.967279719433	0.240084649842954	2
"pt_2_eq"	59.8982049661589	3.45911406456688	0.113871930049634	4
"pt_2_ard"	66.8072111767087	10.3681202751167	0.00359869504048289	6
"pt_3_eq"	71.1537251460467	14.7146342444547	0.000409554336888759	9
"pt_3_ard"	79.1583368669788	22.7192459653868	7.48397243219526e-06	12
