"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	57.0201973126272	0	0.699840641522274	1
"pt_1_ard"	59.020141589335	1.99994427670782	0.257464157387582	2
"pt_2_eq"	63.6233718748198	6.60317456219261	0.0257714005962587	4
"pt_2_ard"	64.5123004855828	7.49210317295564	0.0165237884635113	6
"pt_3_eq"	71.9883776696758	14.9681803570486	0.000393278398660722	9
"pt_3_ard"	80.123183921638	23.1029866090108	6.73363171344119e-06	12
