"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"pt_1_eq"	55.701028783954	0	0.632073387424401	1
"pt_1_ard"	57.6477344079779	1.94670562402383	0.238806283679028	2
"pt_2_eq"	59.1690335414986	3.46800475754459	0.111609160283897	4
"pt_2_ard"	62.9158066895741	7.21477790562009	0.017143456471239	6
"pt_3_eq"	70.6453319652512	14.9443031812971	0.000359462260923383	9
"pt_3_ard"	78.1941529217802	22.4931241378261	8.24988051174623e-06	12
