"","FMRMID","V01TPW","V01MDW","V01CTL","V01CTH","V02TPW","V02MDW","V02CTL","V02CTH","V03TPW","V03MDW","V03CTL","V03CTH","V04TPW","V04MDW","V04CTL","V04CTH","V05TPW","V05MDW","V05CTL","V05CTH","V06TPW","V06MDW","V06CTL","V06CTH","V07TPW","V07MDW","V07CTL","V07CTH","V08TPW","V08MDW","V08CTL","V08CTH","V09TPW","V09MDW","V09CTL","V09CTH","V10TPW","V10MDW","V10CTL","V10CTH","V11TPW","V11MDW","V11CTL","V11CTH","V12TPW","V12MDW","V12CTL","V12CTH","V13TPW","V13MDW","V13CTL","V13CTH","V14TPW","V14MDW","V14CTL","V14CTH","V15TPW","V15MDW","V15CTL","V15CTH","V16TPW","V16MDW","V16CTL","V16CTH","V17TPW","V17MDW","V17CTL","V17CTH","V18TPW","V18MDW","V18CTL","V18CTH","V19TPW","V19MDW","V19CTL","V19CTH","V20TPW","V20MDW","V20CTL","V20CTH","V21TPW","V21MDW","V21CTL","V21CTH","V22TPW","V22MDW","V22CTL","V22CTH","V23TPW","V23MDW","V23CTL","V23CTH","V24TPW","V24MDW","V24CTL","V24CTH","V25TPW","V25MDW","V25CTL","V25CTH","V26TPW","V26MDW","V26CTL","V26CTH","V27TPW","V27MDW","V27CTL","V27CTH","V28TPW","V28MDW","V28CTL","V28CTH","V29TPW","V29MDW","V29CTL","V29CTH","V30TPW","V30MDW","V30CTL","V30CTH","V31TPW","V31MDW","V31CTL","V31CTH","V32TPW","V32MDW","V32CTL","V32CTH","V33TPW","V33MDW","V33CTL","V33CTH","V34TPW","V34MDW","V34CTL","V34CTH","V35TPW","V35MDW","V35CTL","V35CTH","V36TPW","V36MDW","V36CTL","V36CTH","V37TPW","V37MDW","V37CTL","V37CTH","V38TPW","V38MDW","V38CTL","V38CTH","V39TPW","V39MDW","V39CTL","V39CTH","V40TPW","V40MDW","V40CTL","V40CTH","V41TPW","V41MDW","V41CTL","V41CTH","V42TPW","V42MDW","V42CTL","V42CTH","V43TPW","V43MDW","V43CTL","V43CTH","V44TPW","V44MDW","V44CTL","V44CTH","V45TPW","V45MDW","V45CTL","V45CTH","V46TPW","V46MDW","V46CTL","V46CTH"
"MELrufe",2.1083913986734,6.90408970538477,2.05017708991199,3.02179445528646,4.7124429704772,7.19877196819013,2.02003676204172,2.50251065931797,4.21631231883977,6.75008053655659,2.10638108850227,2.54790438792353,3.94408582310273,5.49683176475322,2.14139652796954,2.90840693851463,3.47456537425906,5.03630875244956,2.61149684472335,3.69818464249691,2.8463946827522,3.98421852061355,2.51872180480497,5.07669815529739,2.09093155315998,3.6086196834801,1.93075498445556,5.5503920906545,2.08636007438792,3.39345905824721,2.06778211618149,5.61180099878818,2.08445816700649,3.27940568701098,1.80286667560305,5.81455959639249,1.96997880445451,3.01863973338986,1.67583055527699,5.74976763068735,1.87598563160809,2.87300190234883,1.63796747525706,5.66772706103602,1.82110140848883,2.73884252442524,1.6230360632161,5.60049857601982,1.70039922150652,2.58396890763028,1.36515789669181,5.56762223506588,1.58371970376705,2.49612560781704,1.26123065313209,5.31717453770328,1.60060864673411,2.30408795839048,1.25187385247077,5.20712631136407,1.49922648138965,2.22172867337576,1.09684773441896,5.06211912380576,1.37070156649797,2.10504763252521,1.0138292612171,4.89383485480457,1.23867257158621,1.97007430633974,0.909843266722349,4.58687552742605,1.14317531708833,1.79268358044581,0.854257583167976,4.26363528136496,1.00797839183189,1.69502977684759,0.75201223932859,4.06123177867256,0.910941345477304,1.6192976108486,0.746409651866853,3.798650624893,0.794869443934032,1.4698203655209,0.687295936551358,3.5816268017341,0.734497194072252,1.3667836450953,0.656962246175531,3.35272729617248,0.654747745624213,1.26405585145594,0.632403586011338,2.96284460112237,0.608865619081914,1.17722280660884,0.585089171323481,2.79901946038251,0.584034733556147,1.00661588185365,0.551429415247318,2.50263387853677,0.550858330244718,0.93569880303439,0.549100837733838,2.12642272608247,0.526702145429466,0.834341237144611,0.496765578517672,1.80715494355077,0.498820478729574,0.742368951398159,0.481791926042767,1.54121352187165,0.485728504413732,0.622245530317408,0.460867855247033,1.20663840896932,0.480895882702273,0.376973327968967,0.413833903879317,0.900477862026596,0.468240600546342,0.422380361759402,0.390595161260357,0.675534936180208,0.382855142318868,0.35297474413901,0.338959953386831,0.372203116590928,0.342915004046191,0.274441214106044,0.250321473309824,0.246356976763394,0.257350539148452,0.150666851032335,0.137095149440088,0.198465588956874,0.151483134374755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MELrufe",2.49937162702948,8.54369529243641,2.5475953701481,3.68937358504124,5.29104619333455,7.76022215210364,2.46774861969367,3.2105874929676,4.73521583457396,8.23805352616745,2.34769054178782,2.94208301208515,4.47921963069462,6.6395533471763,2.55499567122921,3.29865329793842,4.16453153427849,5.59764624194848,2.69708574020182,4.10725604875077,3.56022570211497,3.69781636645196,2.41383360031299,5.21655354137194,3.23784962590915,3.68866212196237,3.08654244260468,5.85903598640597,2.3519624656869,3.60796848794443,2.34601513635357,6.19462887750349,2.29339136869397,3.45421678532197,2.01266094511717,5.9610526796867,2.04257841954722,3.2826596503445,2.10938376783363,6.02442230093475,1.99980321531894,3.16977149491884,1.83350550858185,6.00707573200139,1.86983562111754,3.01203996819431,1.72055390209084,5.8408151289011,1.65886371350994,2.88511280368723,1.71519505013278,5.84161914369638,1.68929341737899,2.73227566325216,1.58598717523188,5.64855234993888,1.51326329830602,2.60324102802642,1.48375368575785,5.55637184230862,1.45274165975923,2.43375248946971,1.3385724672202,5.32172580278239,1.4167791818064,2.36188918876394,1.23563967644293,5.22808810656438,1.35768606827941,2.1978978251957,1.19081938596918,4.91706203540285,1.24571335787973,2.07327161028169,1.0871098426562,4.69847218678582,1.20440812434988,1.93046517969115,0.999419581557223,4.40660165887501,1.08464077924445,1.73054679509108,0.928582591910917,4.23615198145675,1.0424988537164,1.65675245586056,0.851417065837886,3.96536425943443,0.901211068507263,1.49954857873961,0.79571506206682,3.65152020670844,0.86190034806815,1.42161493379888,0.774477817629399,3.38602513428356,0.841282954777994,1.26868442884746,0.767130986207701,3.20327521452653,0.758765747777272,1.22311308144423,0.696157173345221,2.89871561557873,0.726227939423985,1.165810490603,0.712198118503558,2.64050372845788,0.747305198697292,1.0097247397187,0.716583009846033,2.39440121115906,0.719670876164931,1.03620205558568,0.68668668983751,2.06974831561715,0.686823419810363,0.876528042905644,0.642603104567661,1.85116721556968,0.62486963440385,0.786949782387666,0.560233745859708,1.6353658612066,0.561221818891603,0.667468096615862,0.527163390231152,1.33068931760949,0.537641888249047,0.542584961089045,0.459689373381637,0.995487242509918,0.45214349492169,0.435923869500165,0.388873269845075,0.733407594724793,0.430740409063284,0.309121286876202,0.314445114447651,0.562290832221191,0.325159806864253,0.197176215604213,0.229645008654666,0.335747256131754,0.224291306117738,0.108401199255353,0.135544051879819,0.187124824649213,0.114405026113367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MESgoul",4.39125474779134,10.3663985863028,4.54949803147555,5.42289795389882,7.63121302887686,10.387172502279,4.21319662988804,4.74932323877834,6.62849263751571,8.97417166316758,4.31728234454269,4.98566483980823,6.2644743489059,8.31430783017444,4.9456784681275,5.23888890315494,5.06790413683014,7.61914172306173,5.04407987700433,7.09162620983368,4.85743059467657,7.01879371615949,4.29398140504823,8.50128581921582,4.24652349391829,6.80510522008293,4.0623044970066,7.91138020512224,4.04224687693614,5.51865958363079,3.78449253665535,9.4808560467924,3.83664165905548,5.00836718502148,3.52173961274822,9.78842230954509,3.60303214667869,4.78012429650109,3.42293643820624,9.66270681900263,3.42765942882312,4.25748367700923,3.26900447996022,9.6872408300816,3.18419670874775,3.95647338295104,3.09018063549689,9.71534626351526,3.04389822760223,3.78687280747585,2.86071184148282,9.63036536897744,2.77489772604325,3.71503342380658,2.75524007302449,9.67189861506001,2.66642974968402,3.4790466984506,2.60019129103995,9.48722660264842,2.5314722297509,3.26756934279902,2.44465161730665,9.40277840959788,2.35204207657942,3.06095271606733,2.30351791831538,9.29640308775389,2.16107191458313,2.90718615331045,2.05454560426387,9.19595237264743,1.95049974365545,2.76144797705841,1.83674285897619,8.62071618254538,1.83244249568711,2.56718589120462,1.74591879822631,8.52210638281404,1.78369449738457,2.45949346004417,1.56062903343492,8.36313861477856,1.62650269597071,2.25830497497571,1.46298585434036,8.05669034591748,1.53429813921546,2.13331472596052,1.33064542609968,7.58379090692775,1.36553697862782,1.94801357798141,1.2523185098049,7.30207247909797,1.18864390378279,1.74869545661902,1.12677080633109,7.10274441114137,1.1350431621749,1.54747704344846,0.992741743858884,6.7657664998136,0.954298763490761,1.42629944962479,0.925605580147393,6.24440404682465,0.871839744448485,1.24735474104201,0.838123272556014,5.93302585280057,0.763323378392147,1.18348553434336,0.787632153990678,5.55368031128909,0.720906380884503,1.07936368291694,0.73748592528943,4.91810815354849,0.661707639369536,0.962756978681526,0.667785212474805,4.56621078028599,0.581755068735974,0.851234844211649,0.601833232714856,4.13175805680825,0.567185472310422,0.738227099204573,0.596108513611414,3.51910735272455,0.527034391667184,0.679758964633787,0.447925451386717,3.10212163043295,0.409521379173301,0.439736750795274,0.309170325225431,1.93647586093914,0.303983897599863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICnama",1.67293729111405,5.94656326545005,1.63818778596961,2.8385625507288,3.46870747064378,6.75022560477056,1.81036985723912,2.33422526395804,3.30659341824785,5.34553486585767,1.75047796330031,2.33229235980398,2.79945103790011,3.93173881794048,1.90940814549954,2.94795129003176,2.07849748174012,3.24923158971471,1.53716546526391,3.95849090312204,2.24393200077453,2.94243607918677,1.46396706209532,5.1442528925394,1.70170598224252,2.92524477396337,1.41202150865346,5.49901724057127,1.60385591625308,2.84463063389608,1.41492414637676,5.63615723046296,1.56725198704612,2.69527492478968,1.33077925141625,5.6136274930298,1.71539704386477,2.60680741523036,1.33209530905262,5.72215331693411,1.41239799716652,2.52714819905759,1.27055838118522,5.61536230799046,1.25416246953894,2.24511944671102,1.15874893311709,5.60135535384072,1.17263423538629,2.18373546474842,1.10461036116814,5.59177509293784,1.09087141772071,2.03642442776549,0.990791108155494,5.59945396355752,1.01597384316724,1.93453832735358,0.926057066276153,5.53316223872027,0.957492292397175,1.84646014850037,0.889099595096074,5.38696676525853,0.929734897699341,1.69855934544543,0.817013708575322,5.31868293189206,0.859938887363514,1.55181893918073,0.762204395159199,5.1890579858005,0.765090543661335,1.45854837424064,0.735140183910524,5.11866662911348,0.733045469258216,1.34797043365201,0.682849273266072,4.79728320927585,0.688008568260598,1.26129616268345,0.610136796136734,4.69393230671258,0.649853775860388,1.16032982380011,0.593485652733071,4.43035772144869,0.589242988927319,1.02189836089505,0.548876534386378,4.28748965713038,0.564522780762654,0.928546520105483,0.514064178872641,4.02186087029376,0.50288191456842,0.808305171330728,0.48088964430522,3.75435203197569,0.481561304508574,0.683707079091626,0.467257252485181,3.48827128245497,0.428673920363719,0.628779428734751,0.422676921537005,3.24086048758659,0.4110074695185,0.554289779808361,0.377622046496229,2.85983697087789,0.38425769998791,0.492785856128194,0.341023371633088,2.51767736813119,0.326947059934785,0.416497887149502,0.312824343681883,2.1263278439601,0.297078710108954,0.378752016496283,0.294920548622845,1.69724248709488,0.267706107513445,0.370760704498198,0.282168229962198,1.43506514137861,0.255533285503083,0.28050686266115,0.219425272017606,1.33077408300583,0.238204114154228,0.195552218090204,0.145149233549475,0.452860696020311,0.13672823409962,0.0330112102171366,0.075531913784838,0.105553919870367,0.0773256102465422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICspce",1.00333343291251,3.04058698829683,1.06617629255203,1.78283447380849,2.04892376846968,2.99343134127041,0.980661776811966,1.47270198159709,2.02679861912821,3.15404618452235,0.999442192025132,1.37525300817704,1.79848180455072,2.98600312667284,1.08954416179428,1.49597459059304,1.44879633537637,2.61009980188498,1.22602537889719,1.93712995062283,1.31679348012511,2.019741270881,0.986748447072505,2.601409355042,0.982830800290671,1.72917899004123,0.886965764897383,2.75546940160837,0.985624924654404,1.66019188794549,0.849284618311198,2.83349765614867,0.972471265025349,1.58515482616052,0.778211791480957,2.88967516522186,0.875769048379767,1.48203804944408,0.750217217944244,2.81651554602491,0.815455232431553,1.39932873385777,0.70817388006054,2.8988958189283,0.787304349283046,1.30822694973961,0.696093772534277,2.86337624319613,0.715856864712494,1.24367550832201,0.674530614578759,2.85729007608608,0.703493813795828,1.16308227864111,0.614706200147681,2.8842136818204,0.659184954015184,1.1015047575476,0.605541394125952,2.84308100630285,0.617159568993303,1.04096253458038,0.573720291169835,2.74585256596198,0.578375420380224,0.992367498712044,0.555323446740725,2.73806133152638,0.534548158915545,0.92327624928837,0.508302080263302,2.66052822819078,0.492058389319804,0.869514335994525,0.466157485513211,2.61742317805127,0.462680757002061,0.826283646327942,0.447226437259695,2.53315436003099,0.43560752521622,0.761329636028968,0.428954249537173,2.49281580613992,0.419378477012114,0.70846680500924,0.372261956960417,2.42693345850273,0.38735535055037,0.645915994615399,0.358313540073495,2.24648025778105,0.363892750546091,0.60238583416279,0.338968546475923,2.12941880166866,0.338109650409449,0.55711997397329,0.315435071290432,2.05603910081983,0.320662498275056,0.481716338211609,0.305210652009395,1.89887403252559,0.302601698607261,0.460808554174073,0.259038546359417,1.79412558738233,0.273639085841186,0.436950030094976,0.240541693683237,1.56418750058936,0.25224447545982,0.347422864676463,0.214186832695196,1.37382478682691,0.209180755568002,0.283883814262102,0.170566624226429,1.00959778946866,0.198583151853323,0.220160161927629,0.151610814258087,0.690577681727409,0.147996136773904,0.19106564238502,0.161180628178451,0.312952621334286,0.154664677932616,0.117182227748067,0.142093031496974,0.0812660458001973,0.0987583601524452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICminu",0.718028913066876,2.11725163596583,0.831683016539356,1.47209115886211,1.77949733351865,2.44530979019019,0.993889948636165,1.27953080463114,1.61735913142381,2.44095283239968,0.984353381667375,1.25163595346251,1.09140535549355,1.88221806653746,1.00913765166106,1.46316508296227,1.09602155088301,1.39178915069776,0.944192226191255,1.9437160749451,1.02184675954861,1.35993149092151,0.866045807102602,2.1307597917175,0.90581704554507,1.39101874897501,0.885449377434982,2.17273671667784,0.823805638485196,1.33064789482417,0.809701661107347,2.17829873754726,0.786435655346323,1.30171113154954,0.821258315026397,2.1306439425676,0.765680690627628,1.21892696253713,0.780871237785078,2.16073214675026,0.712082565437463,1.11492626213575,0.734009080325303,2.08505218639726,0.671608516920386,0.981189003199687,0.684069952563334,2.0596376210392,0.63407114742748,0.989468973742987,0.636356236710226,1.98744550113959,0.581242169839733,0.886983770990204,0.628855810182273,1.91653970738934,0.546801188733164,0.851053453080357,0.575286276561503,1.80061470059533,0.521438682876521,0.794044816115566,0.530187702611063,1.81038633722197,0.508500206489634,0.74358728472184,0.51233233354923,1.70468689500448,0.467220761524998,0.695840082202803,0.481601474250233,1.63949896614789,0.447025301297366,0.638286471735066,0.429876168215919,1.49858814221921,0.4098444705007,0.58657280025586,0.418964354092326,1.46990801753034,0.403531671619466,0.563753155201812,0.380083096177662,1.36971329116716,0.363888362001317,0.526068027920343,0.351802785662651,1.22318330596849,0.333442933648322,0.478138536409692,0.332750912846231,1.17015385740509,0.300262385256626,0.433784866033844,0.296658254562383,1.10707291539446,0.290251425491761,0.380478935027948,0.30326531288626,0.900326551868818,0.277844722821939,0.361403541764605,0.277868602040605,0.78058770167099,0.258410410007026,0.300072307952598,0.270494694957219,0.648360092849643,0.28044352372626,0.280949675208925,0.23413705388084,0.49213027746726,0.219124736166409,0.231290942321566,0.235757799446807,0.295889523302194,0.217427344186514,0.181533853592104,0.117801103560196,0.195171796118187,0.105273025984818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICminu",1.15192539554435,3.4861391807557,1.11079602308435,2.13456887040451,2.32862167502581,4.06520952353012,1.06834008223037,1.54263228995117,2.25258240621736,3.72522926362929,1.15659555009519,1.45610921376111,1.8049958089702,2.73815868707422,1.11666786530284,1.7104661802269,1.54413447202632,2.06537072362324,1.07644505739959,2.45733398767852,1.33624659228752,1.77670488477969,0.976289261694504,2.83649239865013,1.13314386394667,1.74402573386977,0.982079371792323,2.90613124144454,1.059436516503,1.669562673307,0.925857381025824,3.10344755600929,0.965267827289401,1.60172390991706,0.944951612994017,3.03639862173925,0.96394710586214,1.53127188310894,0.852086503824583,3.0647542805256,0.930346204377703,1.42434133900551,0.814007653526675,3.01380526909089,0.868947927093449,1.31591222731609,0.817649723292316,2.77360934704223,0.847585069476805,1.24788626885626,0.792566344226145,2.80613174494713,0.791879517350965,1.20373136953392,0.720420994974466,2.88630959184908,0.710960962360101,1.13167443198121,0.699173097308528,2.74065762363707,0.690692297626084,1.03338300740819,0.661794590488619,2.65325706632434,0.641598581669256,0.985032633977169,0.652889125349778,2.45849386820467,0.667804380039545,0.988534379776446,0.592384081487678,2.41881169792111,0.585638916056642,0.883091444868536,0.533860290712841,2.15295213137682,0.52047181479884,0.899544117873048,0.494054845133613,2.06729599477191,0.494632237121682,0.785166924927432,0.460786729409604,2.00103314815122,0.450657186783924,0.702949030869236,0.432516057505384,1.88993968422276,0.415660113554332,0.641574391633581,0.398505570851901,1.71129974288551,0.389467508272515,0.586496078418262,0.360402511090031,1.48105870579123,0.349333851780785,0.503533176662671,0.321176431264811,1.29281137448585,0.34249721166748,0.467643892294126,0.310240310082362,1.04921756085189,0.314055823063354,0.396737860557824,0.299375850729482,0.847326111954541,0.317390563816886,0.340586024375634,0.30181394931315,0.713571503074501,0.284200087966206,0.323462532606175,0.278532062786314,0.438560793961339,0.283339672478104,0.270969850721441,0.206227180555814,0.433043900776811,0.126707458344014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MILmelt",2.30558505590229,6.52471652794204,2.1498566487094,3.86484613277165,4.55982484093414,7.82030668232391,2.22181896877311,3.246339045756,4.25998424527604,6.83195514570317,2.10008053276535,3.41866283947394,3.07923930645217,5.67608901797708,2.68135603074265,3.77021192242558,2.83994954328418,5.1566982488798,2.34202863774122,5.35230671486603,3.12721603860367,4.21101901597464,2.03410572242448,5.98987045686298,2.75589298560376,3.62492298733366,1.9982225802948,6.33639775093862,2.78094836861456,3.428796386489,2.1437038037938,6.65083758626686,2.85654578993581,3.12814082042353,2.26654269317832,6.64424633047271,2.66531202488564,2.98487925886459,2.12446764390517,6.58355114964561,2.46376955294119,2.79561880806379,1.81851999714053,6.57660416172359,2.3167553107741,2.64041704471093,1.64037218337791,6.50112064954959,2.05299775206891,2.4897168794865,1.45421711583931,6.47614358549901,1.75527719178482,2.37362629956782,1.43346965088208,6.3262531699261,1.64601943184156,2.21632015286601,1.33207012202812,6.13818389183641,1.48005888396374,2.00733884782814,1.08769771536029,5.88935385759762,1.23517814909429,1.82149300026105,1.02624532154841,5.6293985193802,1.13196945630172,1.73422423867273,0.955007115156736,5.62268443539205,1.00698647955174,1.57719579951254,0.965866186384009,4.88365498064718,0.939707300173835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NIVcrem",1.59546675929021,4.51769476889486,1.92650667951087,2.20033627895828,3.08760017709548,4.69642775706174,1.85226647135341,2.05575828027033,2.7934997985502,4.08515006972817,2.15458025928486,2.56134248606077,2.32409419322884,3.41928740302713,1.84399630520237,3.90606230134646,2.33553041782804,2.8612110964415,1.73971276735557,5.04250306099064,1.90193596698206,2.59251063072074,1.66284066897584,5.39524157290478,1.82109510800507,2.48767552144568,1.61023223790856,5.56457575471842,1.70390292270423,2.33426279797284,1.51757026196483,5.67077600509842,1.63232735993734,2.22030757779187,1.47075851858828,5.66655787758318,1.55668545959034,2.06718928538245,1.51810795139871,5.59373193068813,1.46838866479553,2.0600687783664,1.34362794035403,5.65319594831985,1.3788557118495,1.98747034000511,1.2990457536592,5.57948289512568,1.30551530684248,1.92950188455466,1.20478022979298,5.55950712938656,1.21998075394656,1.83825594599882,1.13909459277972,5.45689227234696,1.14917665208618,1.76427693475146,1.09288616978165,5.36358020687675,1.09020977747403,1.69592207147027,1.00747814710792,5.29447299519981,1.03529411323547,1.61086439838988,0.957490663139854,5.22152271196822,0.97889973950349,1.55035209226808,0.921395452560952,5.04595277326295,0.919575276962141,1.46248699481397,0.845804250403131,4.94960999170642,0.874324041760263,1.38538083572713,0.792599842291176,4.8851749723014,0.815503390550892,1.33342227745002,0.747534219952506,4.56324350549036,0.781133843140854,1.21318233209192,0.706662110842231,4.55502890546262,0.73777378816274,1.18398687277351,0.659625267026666,4.30579063732783,0.673358220043388,1.12521419423148,0.634891282031813,4.21780096851428,0.630551180238368,1.03833443957137,0.589634852175482,4.04754734198379,0.600656473285688,0.995963861041154,0.559651367906842,3.76232355069311,0.562157611351123,0.916621170877045,0.551519243181957,3.38881045974837,0.586747543752849,0.863092582287672,0.529451079515378,3.19148272232453,0.521864133755137,0.785795053107997,0.503801884697745,3.06372940225536,0.488718467934248,0.764842428797593,0.481134542946149,3.0033220641423,0.456468530805795,0.688753613420649,0.450896121628918,2.96155833040648,0.447601608576199,0.688923696790871,0.427110421905156,2.8277809752525,0.425817871395742,0.634044887133396,0.396680442926041,2.63346934863499,0.416843876049535,0.567692328378674,0.371760416531938,2.38309536521307,0.394672746082116,0.512536477043341,0.346164314307526,2.20839261781052,0.369983041503255,0.459874750122247,0.330901417343596,2.05731605996745,0.33664182226812,0.43206101212676,0.303504014141494,1.77368950780569,0.280350874441297,0.383873067823206,0.266079097638278,1.5072916035061,0.274235453761909,0.327516968415379,0.242180960853655,1.19239866491874,0.238647832171172,0.261936177340969,0.22165933885131,0.904794076351077,0.213656928977275,0.230639133062888,0.181221039065556,0.556885653433449,0.145756265731529,0.143665107802833,0.133345527109086,0.3707416897248,0.141929016060846,0.134422677030329,0.068606334984461,0.23565966922662,0.0453706700413376,0.104977430431498,0.137923812664819,0.146903820576595,0.11133116185507,0.0412708674490854,0.0620003919342458,0.0588400696804474,0.0373857847316327,NA,NA,NA,NA
"NOTalex",1.43515042751622,4.991516921548,1.59354095648653,2.04721180389328,2.66811775572219,4.87428050768521,1.678709638383,1.97806550700426,2.20518868580446,3.8104081421811,1.99210312484068,2.48012579922874,1.66729304262928,3.00386095051019,1.78304590238165,3.83789748702333,1.61903375505269,2.55996594313284,1.57319258277555,4.69578262746478,1.67884692822187,2.42252702112897,1.48208206456323,5.14310744792484,1.63388785505615,2.35515987066696,1.41545180154607,5.30462823184623,1.57023928635097,2.24967707228927,1.37136837049715,5.40170601374232,1.40848131389806,2.1477703881933,1.39484550488576,5.5137282292837,1.37665018083753,2.04559166377359,1.33811016291634,5.58071075491285,1.37298335110081,1.98011264871471,1.24711775282048,5.60312946020347,1.23761789438421,1.89652169246756,1.18049428126527,5.5585090049041,1.16634446729943,1.76563243343568,1.10054245829045,5.31385366283265,1.08462374121167,1.67019406656831,1.0220548566491,5.34943886122648,0.993211946162551,1.52494905488676,0.937557944875942,5.11954857580236,0.925131644686312,1.43642020662479,0.894927488682741,4.83903049484088,0.863810222213188,1.30411177435065,0.797368710196233,4.71306550877451,0.790280260413989,1.23256614021317,0.734859687287308,4.43031082543877,0.71231681153824,1.10500774657918,0.662031978079611,4.16919103664008,0.640667043010642,0.998085076534057,0.612108658654655,3.81525142552886,0.584533292465025,0.917647050886122,0.553519963506283,3.59725602925341,0.520605426402766,0.79734154538692,0.507788883296989,3.35050224444038,0.490548071038915,0.741619538577569,0.46197458804571,3.25148062888279,0.445877853228887,0.65250904208294,0.43128553186955,2.99311277602432,0.431122186856581,0.647586696898573,0.396329875230218,2.76094156041014,0.382429261432749,0.548339484261348,0.351354948734182,2.59383771466143,0.353787803633757,0.469265734951954,0.333097298097717,2.37797699526299,0.313604942563088,0.44905881574689,0.274386242366489,2.16954719008368,0.280889978461318,0.395100809920709,0.257857034032428,1.89368928813573,0.262691682395923,0.320974282458893,0.223600961536393,1.61282632046975,0.232421621197341,0.279591147928543,0.177300423011342,1.18967344679118,0.189582963369598,0.191421968436228,0.140747753090412,0.617528525656913,0.153597298153323,0.11596853021402,0.101674283867653,0.146642081272735,0.122202782292386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
